Id;Name;JapName;Shirt;ShirtNational;Commentary;Country;Country2;Height;Weight;Age;Foot;PlayingStyle;POS;GK;CB;LB;RB;DMF;CMF;LMF;RMF;AMF;LWF;RWF;SS;CF;OffensiveAwareness;BallControl;Dribbling;TightPossession;LowPass;LoftedPass;Finishing;Heading;PlaceKicking;Curl;Speed;Acceleration;KickingPower;Jump;PhysicalContact;Balance;Stamina;DefensiveAwareness;BallWinning;Aggression;GKAwareness;GKCatching;GKClearing;GKReflexes;GKReach;WeakFootUsage;WeakFootAcc;Form;InjuryResistance;Reputation;PlayingAttitude;Trickster;MazingRun;SpeedingBullet;IncisiveRun;LongBallExpert;EarlyCross;LongRanger;ScissorsFeint;DoubleTouch;FlipFlap;MarseilleTurn;Sombrero;CrossOverTurn;CutBehindAndTurn;ScotchMove;StepOnSkillcontrol;HeadingSpecial;LongRangeDrive;Chipshotcontrol;LongRangeShot;KnuckleShot;DippingShots;RisingShots;AcrobaticFinishing;HeelTrick;FirstTimeShot;OneTouchPass;ThroughPassing;WeightedPass;PinpointCrossing;OutsideCurler;Rabona;NoLookPass;LowLoftedPass;GKLowPunt;GKHighPunt;LongThrow;GKLongThrow;PenaltySpecialist;GKPenaltySaver;Gamesmanship;ManMarking;TrackBack;Interception;AcrobaticClear;Captaincy;SuperSub;FightingSpirit;Celebration1;Celebration2;DribblingHunching;DribblingArmMove.;RunningHunching;RunningArmMovement;CornerKicks;FreeKicks;PenaltyKick;DribbleMotion;YouthClub;OwnerClub;ContractUntil;LoanUntil;MarketValue;NationalCaps;Legend;Hand;WinnerGoldenBall;EditName;EditBasics;EditPosition;EditPositions;EditAbilities;EditPlayerSkills;EditPlayingStyle;EditCOMPlayingStyles;EditMovements;Edit1;Edit2;Edit3;Edit4;Edit5;Edit6;Edit7;Value1;Value2;Value3;Value2020_1;Value2020_2;Appearance;ListBoots;ListGloves;InEditFile;OverallStats
169719;A. Chabane;Amine Chabane;CHABANE;CHABANE;-1;76;44;183;74;19;False;15;3;0;2;0;2;0;0;0;0;0;0;0;0;0;53;70;66;64;71;68;55;68;54;59;70;73;61;74;71;61;73;67;76;70;40;40;40;40;40;2;2;4;1;5;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;4200;0;30/6/2027 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;67
169721;M. Scholze;Max Scholze;SCHOLZE;SCHOLZE;-1;210;0;184;74;20;False;18;3;0;0;0;2;0;0;0;2;0;0;1;0;0;61;70;72;67;67;66;54;60;64;67;74;74;61;67;68;69;76;62;74;73;40;40;40;40;40;2;2;4;1;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;127;0;30/6/2028 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;69
169723;P. Ouotro;Patrick Ouotro;OUOTRO;OUOTRO;-1;56;0;182;69;20;False;1;12;0;0;0;0;0;0;0;0;0;0;0;0;2;67;73;77;62;61;59;77;74;61;64;81;79;69;71;61;54;68;45;48;61;40;40;40;40;40;2;2;4;1;5;2;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;4213;0;30/6/2028 00:00:00;1/1/0001 00:00:00;0;4;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;66
169724;T. Diallo;Tidiane Diallo;DIALLO;DIALLO;-1;208;83;179;70;19;False;6;8;0;0;0;0;0;1;1;2;2;0;1;1;0;64;75;67;64;70;67;64;59;62;66;73;80;59;67;57;79;77;53;60;66;40;40;40;40;40;2;2;4;1;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;4213;0;30/6/2027 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;65
169725;M. Palma;Matteo Palma;PALMA;PALMA;-1;210;215;194;81;17;False;15;1;0;2;0;0;0;0;0;0;0;0;0;0;0;52;65;59;64;68;61;54;73;55;54;69;67;60;70;71;66;71;74;76;75;40;40;40;40;40;2;2;5;1;7;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;190;190;30/6/2027 00:00:00;30/6/2026 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;66
169727;K. Kasai;Keisuke Kasai;KASAI;KASAI;-1;13;0;180;65;23;False;2;12;0;0;0;0;1;1;0;0;1;0;0;1;2;66;63;61;58;64;59;69;64;57;54;73;68;71;64;69;61;68;63;64;66;40;40;40;40;40;2;2;4;1;4;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30/6/2027 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;60
169728;J. Tijink;Jop Tijink;TIJINK;TIJINK;-1;224;0;188;76;20;True;15;1;0;2;1;0;0;0;0;0;0;0;0;0;0;51;59;53;60;63;58;54;67;51;52;65;72;56;71;68;63;73;67;73;64;40;40;40;40;40;2;2;4;1;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;250;0;30/6/2026 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;59
169731;H. Yamamoto;Hayata Yamamoto;YAMAMOTO;YAMAMOTO;-1;13;0;180;63;22;False;4;6;0;0;0;0;0;0;2;2;1;1;1;0;0;66;70;73;67;72;65;73;66;61;65;76;78;73;71;63;78;74;61;70;64;40;40;40;40;40;3;3;5;1;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30/6/2027 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;70
169733;F. Emmery;Frederik Emmery;EMMERY;EMMERY;-1;203;0;178;57;19;True;4;9;0;0;0;0;0;0;2;1;2;2;2;1;1;64;75;74;69;66;67;70;63;59;66;72;74;64;65;60;65;71;58;67;59;40;40;40;40;40;2;2;5;1;4;2;False;True;True;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;2067;0;30/6/2029 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;66
169735;M. Aguiar;Mateo Aguiar;AGUIAR;AGUIAR;-1;144;0;168;65;18;True;14;8;0;0;0;0;1;2;0;1;2;0;2;0;0;68;73;75;72;66;65;68;58;67;71;72;78;67;55;58;63;69;53;62;63;40;40;40;40;40;2;3;4;1;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;2722;0;30/6/2028 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;66
169737;Pau Cabanes;Pau Cabanes;PAU CABANES;PAU CABANES;-1;236;0;179;72;20;False;1;12;0;0;0;0;0;0;0;0;0;1;0;1;2;73;67;66;64;60;63;75;64;61;62;74;77;74;66;64;70;72;49;54;69;40;40;40;40;40;2;2;4;1;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;60;0;1;1;1;1;1;1;1;1;267;0;30/6/2028 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;67
169745;L. Millán;Lautaro Millán;MILLÁN;MILLÁN;-1;144;147;169;62;20;False;6;5;0;0;0;0;0;2;0;2;2;0;0;0;0;60;75;77;69;73;77;61;60;66;78;77;73;77;67;56;68;76;55;69;70;40;40;40;40;40;2;2;4;1;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;1240;0;30/6/2027 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;71
169747;Dani Fernández;Dani Fernández;DANI FDEZ.;DANI FDEZ.;-1;236;0;178;67;17;True;7;5;0;0;0;0;0;2;1;1;1;1;1;0;0;62;73;68;70;74;70;64;56;65;67;71;73;69;60;59;68;68;55;56;64;40;40;40;40;40;2;2;4;1;6;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;4147;0;30/6/2027 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;64
169752;J. Ajayi;Junior Ajayi;AJAYI;AJAYI;-1;56;0;185;77;21;False;3;12;0;0;0;0;0;0;0;0;0;0;0;0;2;70;77;71;65;61;56;73;78;57;58;77;71;74;68;65;62;72;47;46;60;40;40;40;40;40;2;2;4;1;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;1919;0;30/6/2027 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;66
169772;J. Rooney;Jake Rooney;ROONEY;ROONEY;-1;204;0;188;77;22;False;15;1;0;2;0;0;0;0;0;0;0;0;0;0;0;50;69;62;67;70;68;53;80;54;47;67;74;53;77;76;63;73;69;79;71;40;40;40;40;40;2;2;4;1;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;378;0;30/6/2026 00:00:00;1/1/0001 00:00:00;2000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;68
169777;O. Hyseni;Olti Hyseni;HYSENI;HYSENI;-1;203;311;178;64;18;False;4;9;0;0;0;0;0;1;1;1;0;2;2;0;0;66;74;73;71;66;73;68;55;67;67;76;77;69;56;58;71;69;51;62;66;40;40;40;40;40;3;3;5;1;5;2;True;False;False;True;False;False;False;False;False;False;False;False;False;True;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;5226;0;30/6/2029 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;68
169778;K. Ingason;Kristall Máni Ingason;INGASON;INGASON;-1;213;0;178;66;23;False;1;12;0;0;0;0;0;0;0;0;1;1;1;2;2;70;76;75;68;78;79;69;62;63;65;75;76;68;64;57;63;71;56;59;60;40;40;40;40;40;2;2;6;1;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;1207;0;30/6/2027 00:00:00;1/1/0001 00:00:00;6000;6;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;67
169779;I. Nikolov;Ivan Nikolov;NIKOLOV;NIKOLOV;-1;221;0;180;67;23;False;20;5;0;0;0;0;2;2;0;1;1;0;0;0;0;62;74;65;64;72;69;66;63;58;61;67;70;64;72;63;69;67;61;73;80;40;40;40;40;40;2;2;4;1;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30/6/2026 00:00:00;1/1/0001 00:00:00;0;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;66
169780;S. Wæver;Simon Wæver;WÆVER;WÆVER;-1;203;0;182;70;29;False;11;3;0;0;0;2;0;0;0;0;0;0;0;0;0;61;70;64;63;66;65;60;67;51;58;76;75;64;71;62;73;70;60;76;69;40;40;40;40;40;2;2;4;1;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30/6/2027 00:00:00;1/1/0001 00:00:00;750;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;66
169782;O. Stirton;Owen Stirton;STIRTON;STIRTON;-1;232;0;186;72;18;False;3;12;0;0;0;0;0;0;0;0;0;0;0;0;2;69;74;63;62;59;56;73;69;57;53;73;77;69;61;59;63;70;43;52;57;40;40;40;40;40;2;2;4;1;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;1220;0;30/6/2027 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;62
169786;N. Grognuz;Noah Grognuz;GROGNUZ;GROGNUZ;-1;238;0;187;74;20;False;8;1;0;2;0;0;0;0;0;0;0;0;0;0;0;47;54;43;63;57;58;48;67;47;49;70;78;54;70;63;63;69;70;68;74;40;40;40;40;40;2;2;4;1;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;1955;0;30/6/2026 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;58
169787;N. Godwin;Noah Godwin;GODWIN;GODWIN;-1;238;0;189;76;22;False;16;0;2;0;0;0;0;0;0;0;0;0;0;0;0;40;45;43;42;49;50;40;58;49;47;54;55;70;68;59;58;81;52;53;57;68;80;70;81;72;2;2;5;3;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;1950;0;30/6/2026 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;64
169789;Yannick Semedo;Yannick Semedo;SEMEDO;SEMEDO;-1;51;228;171;62;30;False;7;5;0;0;0;1;2;2;0;0;0;0;0;0;0;60;72;71;68;72;76;62;59;72;75;72;76;74;67;74;71;80;62;75;74;40;40;40;40;40;2;2;6;1;4;2;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30/6/2026 00:00:00;1/1/0001 00:00:00;0;4;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;72
169791;V. Kany;Vincent Kany;KANY;KANY;-1;208;0;188;77;23;True;9;1;0;2;0;0;0;0;0;0;0;0;0;0;0;48;60;48;62;61;59;46;74;52;49;73;77;55;69;62;58;66;67;72;78;40;40;40;40;40;2;2;4;1;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;4212;0;30/6/2026 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;60
169792;R. Doucouré;Rayane Doucouré;R. DOUCOURÉ;R. DOUCOURÉ;-1;65;208;185;74;24;False;9;1;0;2;0;0;0;0;0;0;0;0;0;0;0;51;56;49;65;59;57;52;76;46;48;77;74;55;72;68;61;71;73;74;70;40;40;40;40;40;2;2;4;1;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;218;0;30/6/2026 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;63
169803;R. Behounek;Raffael Behounek;BEHOUNEK;BEHOUNEK;-1;194;0;187;80;28;False;15;1;0;2;0;0;0;0;0;0;0;0;0;0;0;58;69;61;65;74;73;52;78;57;56;71;74;64;80;82;76;78;71;76;68;40;40;40;40;40;2;2;5;1;5;2;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30/6/2026 00:00:00;1/1/0001 00:00:00;6000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;72
169804;R. Sigurgeirsson;Rúnar Þór Sigurgeirsson;SIGURGEIRSSON;SIGURGEIRSSON;-1;213;0;186;85;26;True;12;2;0;0;2;0;0;0;1;0;0;0;0;0;0;57;67;72;68;67;65;63;66;62;65;77;73;64;69;73;71;76;67;75;77;40;40;40;40;40;2;2;4;1;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30/6/2029 00:00:00;1/1/0001 00:00:00;4000;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;70
169807;Chico Gonçalves;Chico Gonçalves;GONÇALVES;GONÇALVES;-1;228;0;188;76;21;False;8;1;0;2;0;0;0;0;0;0;0;0;0;0;0;51;58;49;58;61;59;46;70;52;50;73;68;57;75;74;59;71;73;77;74;40;40;40;40;40;2;2;4;1;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;1944;0;30/6/2029 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;63
169808;Paulo Vitor;Paulo Vitor;PAULO VITOR;PAULO VITOR;-1;146;0;190;80;24;True;9;1;0;2;0;0;0;0;0;0;0;0;0;0;0;51;68;57;68;71;67;60;77;58;59;73;75;61;77;79;76;75;73;76;74;40;40;40;40;40;2;2;5;1;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;9016;30/6/2027 00:00:00;30/6/2026 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;71
169809;F. Shatri;Festim Shatri;SHATRI;SHATRI;-1;200;0;181;73;21;False;12;3;0;0;1;2;1;1;0;1;0;0;1;0;0;58;70;74;65;66;66;57;63;60;63;70;72;60;65;70;66;76;58;64;69;40;40;40;40;40;2;2;4;1;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30/6/2027 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;64
169810;Lucas Oliveira;Lucas Oliveira;L. OLIVEIRA;L. OLIVEIRA;-1;146;0;195;83;21;False;9;1;0;2;0;0;0;0;0;0;0;0;0;0;0;48;56;51;63;54;53;44;70;51;50;68;71;57;77;68;58;67;72;77;80;40;40;40;40;40;2;2;4;1;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30/6/2026 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;62
169811;Gustavo Silva;Gustavo Silva;GUSTAVO SILVA;GUSTAVO SILVA;-1;146;0;180;72;26;False;2;12;0;0;0;1;0;0;1;1;0;2;2;1;2;71;72;75;73;69;73;77;70;68;80;78;77;67;74;70;63;73;61;66;82;40;40;40;40;40;2;2;6;1;5;2;False;True;True;False;False;False;True;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;123;0;1;1;1;1;1;1;1;1;0;0;30/6/2028 00:00:00;1/1/0001 00:00:00;15000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;74
169812;Watts;Martim Watts;WATTS;WATTS;-1;228;0;184;76;20;False;14;8;0;0;0;0;0;1;0;1;2;0;2;1;0;64;79;69;63;63;64;67;59;58;61;77;79;66;63;59;63;70;52;59;67;40;40;40;40;40;2;2;4;1;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;1944;0;30/6/2028 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;64
169814;S. Bouland;Sven Bouland;BOULAND;BOULAND;-1;224;0;185;71;19;True;9;1;0;2;0;0;0;0;0;0;0;0;0;0;0;50;58;55;59;58;53;43;78;46;47;68;77;57;72;66;62;71;73;75;67;40;40;40;40;40;2;2;4;1;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;244;0;30/6/2027 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;62
169815;W. Prins;Wouter Prins;PRINS;PRINS;-1;224;0;187;75;21;True;12;2;0;1;2;0;0;0;1;0;0;0;0;0;0;57;61;65;66;68;71;57;69;55;58;75;74;68;71;67;69;71;67;81;69;40;40;40;40;40;2;2;4;1;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;244;0;30/6/2028 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;69
169817;K. Lien;Kristian Strømland Lien;LIEN;LIEN;-1;226;0;188;77;24;False;13;12;0;0;0;0;0;0;0;0;0;0;0;0;2;72;74;71;75;66;57;72;79;61;60;73;70;73;78;79;77;78;48;55;68;40;40;40;40;40;2;2;5;1;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30/6/2029 00:00:00;1/1/0001 00:00:00;6000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;71
169822;R. Turkaj;Rudolf Turkaj;TURKAJ;TURKAJ;-1;191;0;187;74;30;True;8;1;0;2;1;1;0;0;0;0;0;0;0;0;0;51;55;51;63;53;56;52;75;46;51;71;62;63;70;73;60;72;72;77;70;40;40;40;40;40;2;2;4;1;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30/6/2026 00:00:00;1/1/0001 00:00:00;0;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;0;0;False;62
